folds,params_used,pinball_loss_10,pinball_loss_30,pinball_loss_50,pinball_loss_70,pinball_loss_90,mape,mse,mae,rmse,r2,adjusted_r2
1,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 750, 'reg_alpha': 0.5}",0.024962017587024748,0.057900277041220326,0.07622459561920843,0.07797065758255085,0.0513326944864999,934250491751.6051,0.11098358578707057,0.15244919123841685,0.333141990429112,0.6453658133477913,0.645364418791829
2,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 750, 'reg_alpha': 0.5}",0.025104618282171608,0.0581851165502907,0.07652572126812841,0.07829552552874891,0.05194673346923229,869303613072.2313,0.11164677844598213,0.15305144253625683,0.3341358682422199,0.643113084275361,0.6431116808552958
0,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 750, 'reg_alpha': 0.7}",0.02499219343141795,0.057881469276183775,0.07649967959703295,0.07845668999186305,0.05221674286668657,876249049665.373,0.11238431576246263,0.1529993591940659,0.3352377003895335,0.640350633759551,0.6403492194820029
1,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 750, 'reg_alpha': 0.7}",0.024966096096348707,0.057813774445050384,0.07618014413333041,0.07784379444347796,0.051272565000653254,935078275711.1279,0.11029516187427178,0.15236028826666081,0.33210715420519293,0.6475655859777343,0.6475642000721114
2,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 750, 'reg_alpha': 0.7}",0.025128404653277214,0.058231913084437995,0.07665627791426612,0.07835672245959026,0.05179996731513625,858469568940.4469,0.11188712530879451,0.15331255582853223,0.3344953292779953,0.6423447983313586,0.6423433918900903
0,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.02487439700103008,0.0575233740732899,0.07585269497550069,0.07804299573082799,0.051765887234669704,854286870807.7655,0.11009393838049301,0.15170538995100138,0.3318040662506911,0.6476802399264638,0.6476788544717036
1,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.024855613350363622,0.057410991434275714,0.07576417197422076,0.07754023586349869,0.05104195483105095,866426889962.5016,0.10983537617648209,0.15152834394844153,0.33141420635887364,0.6490347737482827,0.6490333936200625
2,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.02497373810437604,0.05781775236701045,0.07579981305447003,0.07786004211582,0.05152730990871718,839617898166.9883,0.10928810235942182,0.15159962610894007,0.330587510894501,0.6506527611513333,0.6506513873802504
0,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.02492421460171343,0.05751502876681022,0.07582219924597228,0.07809723141268039,0.05170850713339019,841216441097.2592,0.11030917146533271,0.15164439849194455,0.3321282455096716,0.6469914566026397,0.6469900684393225
1,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.02491080772790822,0.0574106976378471,0.07565267197592446,0.07730862668042636,0.05091597111636605,899800883719.4247,0.10898552929765394,0.15130534395184891,0.3301295644101781,0.6517503533046178,0.6517489838550852
2,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.024976635669800417,0.05786987373592114,0.07593616860868595,0.07808334889995626,0.051534904412631706,822611473264.695,0.10951787403596148,0.1518723372173719,0.3309348486272811,0.6499182795469152,0.649916902887561
0,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.5}",0.033645099994446044,0.0724282892247471,0.0929913759673602,0.094388894163008,0.06533816266858107,4259188315840.943,0.17716028495257521,0.1859827519347204,0.4209041279823414,0.43305626079673476,0.43305403135918596
1,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.5}",0.03356856263540098,0.07233725422942691,0.09268994450773839,0.09407757120395532,0.06495580448805045,4336359280623.671,0.17743597693373736,0.18537988901547678,0.4212315004053441,0.4330254972707265,0.433023267712204
2,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.5}",0.03371128013988551,0.07290618228704897,0.09344525849452165,0.09467042748539346,0.06505895991745851,4171022757225.0503,0.1766964401494825,0.1868905169890433,0.4203527568001458,0.4351771862814421,0.43517496517544163
0,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.7}",0.03365524575081814,0.0724179318988606,0.0929798579964648,0.09438245802337288,0.06533100467049269,4259497084259.6685,0.17711553097365212,0.1859597159929296,0.4208509605236183,0.43319948131685115,0.43319725244249985
